Function,DLL,Occurence,Family,Associated
GetThreadContext,KERNEL32,9,"{'shlem': 2, 'cobaltstrike': 4, 'rozena': 2, 'shelma': 1}",Injection
GetSystemInfo,KERNEL32,7,"{'shlem': 2, 'cobaltstrike': 3, 'rozena': 1, 'shelma': 1}"
GetSystemDirectoryA,KERNEL32,7,"{'shlem': 2, 'cobaltstrike': 3, 'rozena': 1, 'shelma': 1}",Enumeration
GetQueuedCompletionStatusEx,KERNEL32,6,"{'shlem': 2, 'cobaltstrike': 2, 'rozena': 1, 'shelma': 1}"
GetProcessAffinityMask,KERNEL32,9,"{'shlem': 2, 'cobaltstrike': 5, 'rozena': 1, 'shelma': 1}"
DuplicateHandle,KERNEL32,8,"{'shlem': 2, 'cobaltstrike': 4, 'rozena': 1, 'shelma': 1}"
CreateWaitableTimerExW,KERNEL32,6,"{'shlem': 2, 'cobaltstrike': 2, 'rozena': 1, 'shelma': 1}"
CreateThread,KERNEL32,8,"{'shlem': 2, 'cobaltstrike': 4, 'rozena': 1, 'shelma': 1}",Injection
CreateIoCompletionPort,KERNEL32,6,"{'shlem': 2, 'cobaltstrike': 2, 'rozena': 1, 'shelma': 1}"
CreateFileA,KERNEL32,7,"{'shlem': 2, 'cobaltstrike': 3, 'rozena': 1, 'shelma': 1}",Helper
CreateEventA,KERNEL32,9,"{'shlem': 2, 'cobaltstrike': 5, 'rozena': 1, 'shelma': 1}"
AddVectoredExceptionHandler,KERNEL32,7,"{'shlem': 2, 'cobaltstrike': 2, 'rozena': 2, 'shelma': 1}"
DeleteProcThreadAttributeList,KERNEL32,2,"{'nolabel': 1, 'tedy': 1}"
InitializeProcThreadAttributeList,KERNEL32,2,"{'nolabel': 1, 'tedy': 1}"
Sleep,KERNEL32,11,"{'nolabel': 1, 'cobaltstrike': 5, 'rozena': 3, 'tedy': 1, 'shlem': 1}",Anti-Debugging
UpdateProcThreadAttribute,KERNEL32,2,"{'nolabel': 1, 'tedy': 1}"
__iob_func,MSVCRT,4,"{'nolabel': 1, 'cobaltstrike': 2, 'tedy': 1}"
_amsg_exit,MSVCRT,4,"{'nolabel': 1, 'cobaltstrike': 2, 'tedy': 1}"
_initterm,MSVCRT,5,"{'nolabel': 1, 'cobaltstrike': 2, 'rozena': 1, 'tedy': 1}"
_lock,MSVCRT,4,"{'nolabel': 1, 'cobaltstrike': 2, 'tedy': 1}"
_unlock,MSVCRT,4,"{'nolabel': 1, 'cobaltstrike': 2, 'tedy': 1}"
_vscprintf,MSVCRT,2,"{'nolabel': 1, 'tedy': 1}"
_vsnprintf,MSVCRT,2,"{'nolabel': 1, 'tedy': 1}"
abort,MSVCRT,4,"{'nolabel': 1, 'cobaltstrike': 2, 'tedy': 1}"
calloc,MSVCRT,4,"{'nolabel': 1, 'cobaltstrike': 2, 'tedy': 1}"
free,MSVCRT,5,"{'nolabel': 1, 'cobaltstrike': 2, 'rozena': 1, 'tedy': 1}"
fwrite,MSVCRT,4,"{'nolabel': 1, 'cobaltstrike': 2, 'tedy': 1}"
malloc,MSVCRT,4,"{'nolabel': 1, 'cobaltstrike': 2, 'tedy': 1}"
realloc,MSVCRT,4,"{'nolabel': 1, 'cobaltstrike': 2, 'tedy': 1}"
strcat,MSVCRT,2,"{'nolabel': 1, 'tedy': 1}"
strcmp,MSVCRT,3,"{'nolabel': 1, 'cobaltstrike': 2}"
strlen,MSVCRT,4,"{'nolabel': 1, 'cobaltstrike': 2, 'tedy': 1}"
strncmp,MSVCRT,4,"{'nolabel': 1, 'cobaltstrike': 2, 'tedy': 1}"
strstr,MSVCRT,2,"{'nolabel': 1, 'tedy': 1}"
strtok,MSVCRT,2,"{'nolabel': 1, 'tedy': 1}"
vfprintf,MSVCRT,4,"{'nolabel': 1, 'cobaltstrike': 2, 'tedy': 1}"
wcscmp,MSVCRT,2,"{'nolabel': 1, 'tedy': 1}"
wcslen,MSVCRT,2,"{'nolabel': 1, 'tedy': 1}"
DsRoleFreeMemory,NETAPI32,2,"{'nolabel': 1, 'tedy': 1}"
DsRoleGetPrimaryDomainInformation,NETAPI32,2,"{'nolabel': 1, 'tedy': 1}"
SHGetKnownFolderPath,SHELL32,2,"{'nolabel': 1, 'tedy': 1}"
StrStrIW,SHLWAPI,2,"{'nolabel': 1, 'tedy': 1}"
CharUpperA,USER32,2,"{'nolabel': 1, 'tedy': 1}"
GetNativeSystemInfo,KERNEL32,1,{'cobaltstrike': 1},Anti-Debugging
lstrlenA,KERNEL32,2,{'cobaltstrike': 2}
IsBadReadPtr,KERNEL32,1,{'cobaltstrike': 1}
GetThreadLocale,KERNEL32,1,{'cobaltstrike': 1},Enumeration
GetModuleFileNameA,KERNEL32,2,{'cobaltstrike': 2},Helper
GetConsoleCP,KERNEL32,2,{'cobaltstrike': 2}
ResetEvent,KERNEL32,4,{'cobaltstrike': 4}
WaitForSingleObjectEx,KERNEL32,2,"{'cobaltstrike': 1, 'rozena': 1}",Evasion
CreateEventW,KERNEL32,1,{'cobaltstrike': 1}
CompareStringW,KERNEL32,5,"{'cobaltstrike': 4, 'rozena': 1}"
GetExitCodeProcess,KERNEL32,2,{'cobaltstrike': 2}
CreateProcessA,KERNEL32,2,{'cobaltstrike': 2},Injection
GetFileAttributesExW,KERNEL32,2,{'cobaltstrike': 2}
FindFirstFileExA,KERNEL32,1,{'cobaltstrike': 1}
FindNextFileA,KERNEL32,2,{'cobaltstrike': 2},Enumeration
SetEnvironmentVariableA,KERNEL32,1,{'cobaltstrike': 1},Evasion
LoadStringA,USER32,1,{'cobaltstrike': 1}
PathFindFileNameA,SHLWAPI,1,{'cobaltstrike': 1}
ChoosePixelFormat,GDI32,2,{'cobaltstrike': 2}
GetStockObject,GDI32,2,{'cobaltstrike': 2}
SetPixelFormat,GDI32,2,{'cobaltstrike': 2}
SwapBuffers,GDI32,2,{'cobaltstrike': 2}
AddAtomA,KERNEL32,2,{'cobaltstrike': 2}
CreateMutexA,KERNEL32,3,"{'cobaltstrike': 2, 'rozena': 1}",Helper
CreateSemaphoreA,KERNEL32,3,{'cobaltstrike': 3}
FindAtomA,KERNEL32,2,{'cobaltstrike': 2}
GetAtomNameA,KERNEL32,2,{'cobaltstrike': 2}
GetCurrentThread,KERNEL32,4,"{'cobaltstrike': 3, 'rozena': 1}",Enumeration
GetHandleInformation,KERNEL32,2,{'cobaltstrike': 2}
GetThreadPriority,KERNEL32,2,{'cobaltstrike': 2}
GetTickCount,KERNEL32,5,"{'cobaltstrike': 4, 'rozena': 1}",Anti-Debugging
ReleaseMutex,KERNEL32,3,"{'cobaltstrike': 2, 'rozena': 1}"
ReleaseSemaphore,KERNEL32,3,{'cobaltstrike': 3}
RtlAddFunctionTable,KERNEL32,2,{'cobaltstrike': 2}
SetProcessAffinityMask,KERNEL32,2,{'cobaltstrike': 2}
SetThreadPriority,KERNEL32,2,{'cobaltstrike': 2},Helper
TryEnterCriticalSection,KERNEL32,2,{'cobaltstrike': 2}
__dllonexit,MSVCRT,2,{'cobaltstrike': 2}
_beginthreadex,MSVCRT,2,{'cobaltstrike': 2}
_endthreadex,MSVCRT,2,{'cobaltstrike': 2}
_ftime,MSVCRT,2,{'cobaltstrike': 2}
_onexit,MSVCRT,2,{'cobaltstrike': 2}
_setjmp,MSVCRT,2,{'cobaltstrike': 2}
_write,MSVCRT,2,{'cobaltstrike': 2}
exit,MSVCRT,3,"{'cobaltstrike': 2, 'rozena': 1}"
fprintf,MSVCRT,2,{'cobaltstrike': 2}
fputc,MSVCRT,2,{'cobaltstrike': 2}
fputs,MSVCRT,2,{'cobaltstrike': 2}
longjmp,MSVCRT,2,{'cobaltstrike': 2}
memcmp,MSVCRT,3,"{'cobaltstrike': 2, 'rozena': 1}"
memcpy,MSVCRT,3,"{'cobaltstrike': 2, 'rozena': 1}"
memmove,MSVCRT,3,"{'cobaltstrike': 2, 'rozena': 1}"
memset,MSVCRT,3,"{'cobaltstrike': 2, 'rozena': 1}"
printf,MSVCRT,2,{'cobaltstrike': 2}
signal,MSVCRT,2,{'cobaltstrike': 2}
sprintf,MSVCRT,2,{'cobaltstrike': 2}
CoLoadLibrary,OLE32,2,{'cobaltstrike': 2}
glBegin,OPENGL32,2,{'cobaltstrike': 2}
glClear,OPENGL32,2,{'cobaltstrike': 2}
glClearColor,OPENGL32,2,{'cobaltstrike': 2}
glColor3f,OPENGL32,2,{'cobaltstrike': 2}
glEnd,OPENGL32,2,{'cobaltstrike': 2}
glPopMatrix,OPENGL32,2,{'cobaltstrike': 2}
glPushMatrix,OPENGL32,2,{'cobaltstrike': 2}
glRotatef,OPENGL32,2,{'cobaltstrike': 2}
glVertex2f,OPENGL32,2,{'cobaltstrike': 2}
wglCreateContext,OPENGL32,2,{'cobaltstrike': 2}
wglDeleteContext,OPENGL32,2,{'cobaltstrike': 2}
wglMakeCurrent,OPENGL32,2,{'cobaltstrike': 2}
CreateWindowExA,USER32,2,{'cobaltstrike': 2},Evasion
DefWindowProcA,USER32,2,{'cobaltstrike': 2}
DestroyWindow,USER32,2,{'cobaltstrike': 2}
DispatchMessageA,USER32,2,{'cobaltstrike': 2}
GetDC,USER32,3,{'cobaltstrike': 3},Spying
LoadCursorA,USER32,2,{'cobaltstrike': 2}
LoadIconA,USER32,2,{'cobaltstrike': 2}
MessageBoxA,USER32,3,{'cobaltstrike': 3}
PeekMessageA,USER32,2,{'cobaltstrike': 2},Spying
PostQuitMessage,USER32,2,{'cobaltstrike': 2}
RegisterClassA,USER32,2,{'cobaltstrike': 2}
ReleaseDC,USER32,3,{'cobaltstrike': 3}
TranslateMessage,USER32,2,{'cobaltstrike': 2}
SetEnvironmentVariableW,KERNEL32,4,"{'cobaltstrike': 3, 'rozena': 1}"
IsWow64Process,KERNEL32,1,{'rozena': 1}
HeapCreate,KERNEL32,1,{'rozena': 1},Injection
OpenThread,KERNEL32,1,{'rozena': 1},Injection
FlushInstructionCache,KERNEL32,1,{'rozena': 1}
CreateToolhelp32Snapshot,KERNEL32,2,"{'rozena': 1, 'cobaltstrike': 1}",Anti-Debugging
Thread32First,KERNEL32,1,{'rozena': 1},Injection
Thread32Next,KERNEL32,1,{'rozena': 1},Injection
_CorExeMain,MSCOREE,2,"{'shelma': 1, 'msilzilla': 1}"
SetThreadStackGuarantee,KERNEL32,1,{'rozena': 1}
TryAcquireSRWLockExclusive,KERNEL32,1,{'rozena': 1}
ReleaseSRWLockExclusive,KERNEL32,1,{'rozena': 1}
FormatMessageW,KERNEL32,3,"{'rozena': 1, 'cobaltstrike': 2}"
AcquireSRWLockExclusive,KERNEL32,1,{'rozena': 1}
GetCurrentDirectoryW,KERNEL32,3,"{'rozena': 1, 'cobaltstrike': 2}"
AcquireSRWLockShared,KERNEL32,1,{'rozena': 1}
ReleaseSRWLockShared,KERNEL32,1,{'rozena': 1}
GetEnvironmentVariableW,KERNEL32,2,"{'rozena': 1, 'cobaltstrike': 1}"
GetLastInputInfo,USER32,1,{'rozena': 1}
NtWriteFile,NTDLL,1,{'rozena': 1}
RtlNtStatusToDosError,NTDLL,1,{'rozena': 1}
__current_exception_context,VCRUNTIME140,1,{'rozena': 1}
__current_exception,VCRUNTIME140,1,{'rozena': 1}
